Index,Inspection_Date,Sale_Date,Sale_Price,Location,Classification,Architectural_Style,Year_Built,Bedrooms,Baths,Square_Feet,Count,Price_per_SF
121,2015-04-13,2015-05-18,620000,CARBONDALE,Single Family,TWO STORY,1994,4,3,2560,1,242.1875
122,2014-11-14,2014-12-19,640000,CARBONDALE,Single Family,TWO STORY,1998,4,3.5,2632,1,243.161094224924
123,2014-11-26,2014-12-31,700000,CARBONDALE,Single Family,MODULAR UBC IRC,2010,4,3,2651,1,264.05130139569974
124,2014-07-30,2014-09-03,625000,CARBONDALE,Single Family,TWO STORY,2007,3,2.5,2693,1,232.08317861121427
125,2016-05-26,2016-06-30,910000,CARBONDALE,Single Family,TWO STORY,1993,4,2.5,2696,1,337.53709198813056
126,2014-11-17,2014-12-22,720000,CARBONDALE,Single Family,ONE STORY,2001,3,3.5,2712,1,265.4867256637168
127,2016-03-10,2016-04-14,740000,CARBONDALE,Single Family,ONE STORY,2001,3,3.5,2712,1,272.8613569321534
128,2015-04-29,2015-06-03,715000,CARBONDALE,Single Family,TWO STORY,1992,4,2.75,2735,1,261.42595978062155
129,2015-01-16,2015-02-20,670000,CARBONDALE,Single Family,TWO STORY,1999,3,3.5,2742.8,1,244.2759224150503
130,2016-02-22,2016-03-28,490000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1968,4,2,2748,1,178.31149927219795
131,2015-07-15,2015-08-19,515000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1979,3,3,2760,1,186.59420289855072
132,2014-06-30,2014-08-04,630000,CARBONDALE,Single Family,ONE STORY,1997,3,4,2826,1,222.9299363057325
133,2015-06-25,2015-07-30,628900,CARBONDALE,Single Family,ONE STORY,2005,4,2.75,2828,1,222.3833097595474
134,2016-04-22,2016-05-27,987500,CARBONDALE,Single Family,TWO STORY,1967,4,3,2832,1,348.69350282485874
135,2014-06-10,2014-07-15,657500,CARBONDALE,Single Family,TWO STORY,2001,4,3.25,2832,1,232.1680790960452
136,2016-01-22,2016-02-26,480000,CARBONDALE,Single Family,TRI LEVEL,1979,5,3,2855,1,168.1260945709282
137,2014-11-13,2014-12-18,630500,CARBONDALE,Single Family,TWO STORY,1999,3,1.5,2879,1,218.99965265717262
138,2015-04-28,2015-06-02,567500,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1996,5,3.5,2882,1,196.911866759195
139,2016-05-18,2016-06-22,655000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1988,4,2.7,2912,1,224.9313186813187
140,2015-06-19,2015-07-24,659600,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1994,4,3.5,2915.3,1,226.2545878640277
141,2016-04-08,2016-05-13,690000,CARBONDALE,Single Family,TWO STORY,2005,3,2.5,2932,1,235.33424283765348
142,2015-01-05,2015-02-09,745000,CARBONDALE,Single Family,TWO STORY,2003,4,3.5,2935,1,253.83304940374788
143,2016-03-02,2016-04-06,680000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2004,4,2.75,2944,1,230.97826086956522
144,2015-02-25,2015-04-01,900000,CARBONDALE,Single Family,ONE STORY,1999,3,3.25,2945,1,305.6027164685908
145,2014-06-26,2014-07-31,637500,CARBONDALE,Single Family,TWO STORY,1971,4,2.75,2962,1,215.22619851451722
146,2014-08-06,2014-09-10,757500,CARBONDALE,Single Family,TWO STORY,2007,3,3.25,2964,1,255.5668016194332
147,2016-02-24,2016-03-30,779000,CARBONDALE,Single Family,TWO STORY,1999,4,3.5,2996,1,260.01335113484646
148,2015-04-01,2015-05-06,843100,CARBONDALE,Single Family,TRI LEVEL,2e3,4,3.5,3e3,1,281.03333333333336
149,2015-10-13,2015-11-17,1160000,CARBONDALE,Single Family,ONE STORY,2005,2,2.5,3025,1,383.4710743801653
150,2014-07-04,2014-08-08,925000,CARBONDALE,Single Family,TWO STORY,2005,3,3.5,3032,1,305.0791556728232
151,2016-05-17,2016-06-21,725000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1994,4,2.5,3067,1,236.38734920117378
152,2015-12-11,2016-01-15,724100,CARBONDALE,Single Family,ONE WITH HALF STORY,1994,4,3.5,3134,1,231.04658583280153
153,2015-10-06,2015-11-10,810000,CARBONDALE,Single Family,ONE WITH HALF STORY,1997,4,3,3145,1,257.5516693163752
154,2015-02-12,2015-03-19,650000,CARBONDALE,Single Family,TWO STORY,1998,5,4.5,3158,1,205.82647245091832
155,2016-01-18,2016-02-22,609000,CARBONDALE,Single Family,TWO STORY,2001,3,2.5,3179.5,1,191.539550243749
156,2015-08-26,2015-09-30,886500,CARBONDALE,Single Family,TWO STORY,2e3,4,3.5,3193,1,277.6385844033824
157,2014-06-19,2014-07-24,1200000,CARBONDALE,Single Family,TWO STORY,2003,3,3.5,3214,1,373.366521468575
158,2016-05-10,2016-06-14,812000,CARBONDALE,Single Family,ONE STORY,2001,3,3.5,3221.5,1,252.05649542138755
159,2016-01-22,2016-02-26,692000,CARBONDALE,Single Family,TWO STORY,1999,4,4.25,3262,1,212.13979153893317
160,2016-05-18,2016-06-22,675000,CARBONDALE,Single Family,TWO STORY,1998,4,4.5,3268,1,206.5483476132191
161,2015-06-26,2015-07-31,860000,CARBONDALE,Single Family,TWO STORY,1999,3,3.25,3273,1,262.75588145432323
162,2016-02-25,2016-03-31,645000,CARBONDALE,Single Family,ONE STORY,1973,3,2.5,3277,1,196.8263655782728
163,2016-01-01,2016-02-05,1100000,CARBONDALE,Single Family,TWO STORY,2014,4,3.5,3280,1,335.3658536585366
164,2015-02-26,2015-04-02,745000,CARBONDALE,Single Family,TWO STORY,2e3,5,4.5,3280,1,227.1341463414634
165,2015-05-06,2015-06-10,769000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,1999,4,4,3292,1,233.5965978128797
166,2016-05-20,2016-06-24,845000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,1999,4,4,3292,1,256.68286755771567
167,2014-07-25,2014-08-29,545000,CARBONDALE,Single Family,MODULAR WITH ADDITION,2010,4,2.5,3294,1,165.45233758348513
168,2015-10-16,2015-11-20,681500,CARBONDALE,Single Family,TWO STORY,2001,3,3.5,3318,1,205.39481615430984
169,2016-03-28,2016-05-02,742000,CARBONDALE,Single Family,TWO STORY,2001,3,3.5,3318,1,223.62869198312237
170,2016-05-13,2016-06-17,769000,CARBONDALE,Single Family,TWO STORY,1999,3,3.5,3334,1,230.65386922615477
171,2015-02-13,2015-03-20,706500,CARBONDALE,Single Family,TWO STORY,2e3,4,4.25,3336,1,211.78057553956833
172,2014-10-06,2014-11-10,700000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1982,3,3,3368,1,207.83847980997623
173,2015-03-02,2015-04-06,1150000,CARBONDALE,Single Family,TWO STORY,2005,5,4.25,3368,1,341.44893111638953
174,2015-07-24,2015-08-28,1100000,CARBONDALE,Single Family,ONE STORY,1998,3,2.7,3408,1,322.7699530516432
175,2016-01-21,2016-02-25,847000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2015,4,3.5,3414,1,248.09607498535442
176,2016-01-20,2016-02-24,800000,CARBONDALE,Single Family,TWO STORY,2e3,4,4.5,3416,1,234.192037470726
177,2015-08-13,2015-09-17,725000,CARBONDALE,Single Family,TWO STORY,2005,3,4.25,3423,1,211.80251241600934
178,2015-09-23,2015-10-28,749900,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1997,4,3,3444,1,217.74099883855982
179,2016-05-23,2016-06-27,765000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1998,5,4,3448,1,221.86774941995358
180,2015-08-05,2015-09-09,1200000,CARBONDALE,Single Family,TWO STORY,2014,4,3.5,3491,1,343.74104841019766
181,2015-11-23,2015-12-28,802500,CARBONDALE,Single Family,TWO STORY,1999,4,3.5,3515,1,228.3072546230441
182,2015-03-06,2015-04-10,1200000,CARBONDALE,Single Family,TWO STORY,1994,3,2.7,3525,1,340.4255319148936
183,2015-07-13,2015-08-17,735000,CARBONDALE,Single Family,TWO STORY,1999,5,4.5,3580,1,205.3072625698324
184,2015-06-01,2015-07-06,1040000,CARBONDALE,Single Family,TWO STORY,2008,4,4,3584,1,290.17857142857144
185,2014-08-05,2014-09-09,960000,CARBONDALE,Single Family,TWO STORY,2007,5,3.5,3630,1,264.46280991735534
186,2014-10-20,2014-11-24,850000,CARBONDALE,Single Family,STRAW BALE,2006,4,4.5,3640,1,233.5164835164835
187,2016-05-25,2016-06-29,650000,CARBONDALE,Single Family,TWO STORY,1888,4,3,3644,1,178.3754116355653
188,2015-09-08,2015-10-13,2750000,CARBONDALE,Single Family,TWO STORY,2002,3,2.5,3648,1,753.8377192982456
189,2014-06-16,2014-07-21,764500,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,2013,5,3.5,3682,1,207.63172189027702
190,2016-05-03,2016-06-07,860000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2005,5,3.25,3705,1,232.1187584345479
191,2016-01-25,2016-02-29,870000,CARBONDALE,Single Family,TWO STORY,2e3,4,4.5,3720,1,233.8709677419355
192,2016-01-01,2016-02-05,1285000,CARBONDALE,Single Family,TWO STORY,2006,3,3.5,3810,1,337.2703412073491
193,2014-07-31,2014-09-04,905000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1976,4,3.5,3820,1,236.9109947643979
194,2015-01-13,2015-02-17,1260000,CARBONDALE,Single Family,TWO STORY,2006,4,4.5,3824,1,329.4979079497908
195,2015-07-23,2015-08-27,900000,CARBONDALE,Single Family,TWO STORY,1997,3,4.5,3856,1,233.40248962655602
196,2015-05-08,2015-06-12,1138000,CARBONDALE,Single Family,TWO STORY,2e3,4,3.5,3878,1,293.4502320783909
197,2014-06-09,2014-07-14,1550000,CARBONDALE,Single Family,TWO STORY,2006,4,3.5,3887,1,398.765114484178
198,2015-12-09,2016-01-13,1850000,CARBONDALE,Single Family,TWO STORY,2006,4,3.5,3887,1,475.9454592230512
199,2014-08-08,2014-09-12,2800000,CARBONDALE,Single Family,ONE STORY,2008,2,2.5,3906,1,716.8458781362007
200,2015-07-27,2015-08-31,1550000,CARBONDALE,Single Family,TWO STORY,2005,4,3.5,3910,1,396.4194373401535
201,2015-04-10,2015-05-15,880000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1999,3,3.5,3917,1,224.66173091651774
202,2014-08-27,2014-10-01,799000,CARBONDALE,Single Family,TWO STORY,1974,3,2.7,3954,1,202.0738492665655
203,2014-11-13,2014-12-18,907500,CARBONDALE,Single Family,TWO STORY,2001,4,4.5,4047,1,224.24017790956265
204,2014-11-14,2014-12-19,725000,CARBONDALE,Single Family,TWO STORY,1996,4,2.5,4133.8,1,175.38342445207797
205,2015-06-10,2015-07-15,800000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2004,3,2.5,4146,1,192.9570670525808
206,2015-08-04,2015-09-08,1300000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2001,3,3.5,4190,1,310.26252983293557
207,2016-05-23,2016-06-27,745000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,1991,4,3,4192,1,177.71946564885496
208,2016-04-29,2016-06-03,1164100,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,1994,3,3,4239.9,1,274.5583622255242
209,2015-09-02,2015-10-07,623000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2007,6,4.5,4266,1,146.03844350679793
210,2016-03-30,2016-05-04,699000,CARBONDALE,Single Family,LOG HOME,1991,4,2.5,4270,1,163.70023419203747
211,2014-09-23,2014-10-28,1050000,CARBONDALE,Single Family,TWO STORY,2006,4,3.5,4431,1,236.96682464454977
212,2014-10-21,2014-11-25,950000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,2009,3,4.5,4432,1,214.35018050541515
213,2014-07-11,2014-08-15,1210000,CARBONDALE,Single Family,TWO STORY,2003,5,4.5,4450.39,1,271.8862841234139
214,2015-02-09,2015-03-16,822500,CARBONDALE,Single Family,TWO STORY,2003,6,4.5,4503.7,1,182.62761729244843
215,2015-08-11,2015-09-15,1350000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,2007,4,4.5,4663,1,289.51318893416254
216,2016-02-18,2016-03-24,1040000,CARBONDALE,Single Family,TWO STORY,2008,4,3.5,4683,1,222.07986333546873
217,2014-07-29,2014-09-02,795000,CARBONDALE,Single Family,TWO STORY,2001,4,4,4714,1,168.64658464149343
218,2016-03-02,2016-04-06,1260000,CARBONDALE,Single Family,TWO STORY,2007,5,4.5,4792,1,262.9382303839733
219,2016-05-18,2016-06-22,1144000,CARBONDALE,Single Family,TWO STORY,2e3,5,4.5,4817,1,237.49221507162133
220,2015-04-10,2015-05-15,1500000,CARBONDALE,Single Family,TWO STORY,1997,3,5.25,4891,1,306.68574933551423
221,2015-05-05,2015-06-09,1075000,CARBONDALE,Single Family,TWO STORY,2007,6,6,4900,1,219.3877551020408
222,2015-09-22,2015-10-27,1135000,CARBONDALE,Single Family,TWO STORY,2004,3,3.5,4900,1,231.6326530612245
223,2016-03-09,2016-04-13,732000,CARBONDALE,Single Family,TWO STORY,2008,4,4,4961,1,147.55089699657327
224,2015-05-15,2015-06-19,1150000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2005,5,3.75,4964,1,231.66800966962128
225,2014-07-07,2014-08-11,1740000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2007,4,4.75,4973,1,349.88940277498494
226,2014-10-27,2014-12-01,1575000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,1997,6,6,4995,1,315.31531531531533
227,2014-05-28,2014-07-02,1400000,CARBONDALE,Single Family,TWO STORY,2006,4,4.25,5057,1,276.8439786434645
228,2015-05-15,2015-06-19,1250000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,2005,5,4.5,5211,1,239.87718288236422
229,2014-06-24,2014-07-29,330000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,2007,5,4.5,5388.3,1,61.24380602416346
230,2016-04-28,2016-06-02,1695000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,2007,5,4.5,5388.3,1,314.5704582150214
231,2015-09-30,2015-11-04,1165000,CARBONDALE,Single Family,TWO STORY,2004,6,5.5,5445,1,213.95775941230485
232,2014-09-03,2014-10-08,1400000,CARBONDALE,Single Family,TWO STORY,2005,5,4.5,5520,1,253.6231884057971
233,2015-05-22,2015-06-26,1157500,CARBONDALE,Single Family,TWO STORY,2006,4,5,5628,1,205.6680881307747
234,2016-05-26,2016-06-30,1472500,CARBONDALE,Single Family,TWO STORY,1996,4,4.5,5706,1,258.06168944970204
235,2015-08-05,2015-09-09,1650000,CARBONDALE,Single Family,TWO STORY WITH BASEMENT,2010,5,4.75,5768,1,286.0610263522885
236,2014-06-04,2014-07-09,1275000,CARBONDALE,Single Family,ONE STORY WITH BASEMENT,2008,5,5.5,5774.7,1,220.79069042547667
237,2015-06-01,2015-07-06,1095000,CARBONDALE,Single Family,TWO STORY,2007,4,3.75,5788,1,189.1845196959226
238,2014-06-30,2014-08-04,1975000,CARBONDALE,Single Family,TWO STORY,2008,3,5,5953.11,1,331.7593661128385
239,2016-05-06,2016-06-10,1790000,CARBONDALE,Single Family,TWO STORY,2004,5,5.25,5978,1,299.43124790899964
240,2015-04-17,2015-05-22,2000000,CARBONDALE,Single Family,TWO STORY,2005,4,4.5,6120.25,1,326.7840365998121
243,2014-08-01,2014-09-05,340000,GLENWOOD,Single Family,ONE STORY,1951,1,0.75,356,1,955.056179775281
244,2014-09-09,2014-10-14,179000,GLENWOOD,Single Family,ONE STORY,1953,1,1,461,1,388.28633405639914
245,2015-02-12,2015-03-19,385000,GLENWOOD,Single Family,ONE STORY,2002,1,1,480,1,802.0833333333334
246,2015-07-24,2015-08-28,395000,GLENWOOD,Single Family,ONE STORY,2006,1,1,480,1,822.9166666666666
247,2014-12-25,2015-01-29,385000,GLENWOOD,Single Family,ONE STORY,2006,1,1,480,1,802.0833333333334
248,2016-03-10,2016-04-14,244000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1975,2,1,493,1,494.9290060851927
249,2014-11-03,2014-12-08,435000,GLENWOOD,Single Family,ONE STORY,1978,1,1,570,1,763.1578947368421
250,2015-12-04,2016-01-08,342500,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1947,2,1,651,1,526.1136712749616
251,2015-02-23,2015-03-30,330000,GLENWOOD,Single Family,ONE STORY,1950,2,0.75,768,1,429.6875
252,2014-09-29,2014-11-03,525000,GLENWOOD,Single Family,ONE STORY,1961,2,1.5,792,1,662.8787878787879
253,2015-08-11,2015-09-15,360000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1948,2,1,825,1,436.3636363636364
254,2016-04-11,2016-05-16,328000,GLENWOOD,Single Family,ONE STORY,1950,2,1,830,1,395.1807228915663
255,2015-11-06,2015-12-11,300000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1964,2,1,864,1,347.22222222222223
256,2014-08-01,2014-09-05,340000,GLENWOOD,Single Family,ONE STORY,1947,2,1,874,1,389.01601830663617
257,2014-07-09,2014-08-13,312500,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1950,3,1,902,1,346.4523281596452
258,2014-12-18,2015-01-22,299000,GLENWOOD,Single Family,MODULAR UBC IRC,1984,3,1,960,1,311.4583333333333
259,2014-07-10,2014-08-14,260000,GLENWOOD,Single Family,ONE STORY,1901,2,1,973,1,267.2147995889003
260,2014-11-07,2014-12-12,224000,GLENWOOD,Single Family,ONE STORY,1883,3,1,984,1,227.64227642276424
261,2015-07-24,2015-08-28,210000,GLENWOOD,Single Family,ONE STORY,1923,3,2,996,1,210.84337349397592
262,2014-09-24,2014-10-29,189000,GLENWOOD,Single Family,TWO STORY,1968,3,1.5,1008,1,187.5
263,2015-12-04,2016-01-08,342500,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1950,2,1,1011,1,338.7734915924827
264,2015-03-26,2015-04-30,337500,GLENWOOD,Single Family,ONE WITH HALF STORY,1905,2,2,1048,1,322.0419847328244
265,2016-05-04,2016-06-08,289000,GLENWOOD,Single Family,ONE STORY,1908,3,1,1058,1,273.1568998109641
266,2016-05-13,2016-06-17,354000,GLENWOOD,Single Family,ONE STORY,1893,2,1,1112,1,318.3453237410072
267,2015-05-11,2015-06-15,349000,GLENWOOD,Single Family,ONE STORY,1967,3,1.5,1125,1,310.22222222222223
268,2015-03-11,2015-04-15,265000,GLENWOOD,Single Family,ONE STORY,1951,3,1.75,1142,1,232.04903677758318
269,2015-08-12,2015-09-16,415000,GLENWOOD,Single Family,ONE STORY,1972,2,1.5,1144,1,362.76223776223776
270,2015-05-14,2015-06-18,277500,GLENWOOD,Single Family,ONE WITH HALF STORY,1898,2,1,1151,1,241.09470026064292
271,2014-09-29,2014-11-03,525000,GLENWOOD,Single Family,ONE STORY,1962,3,1,1154,1,454.93934142114387
272,2016-01-08,2016-02-12,335000,GLENWOOD,Single Family,TWO STORY,1889,3,1,1167,1,287.0608397600686
273,2015-08-08,2015-09-12,315000,GLENWOOD,Single Family,ONE STORY,1954,2,1,1174,1,268.31345826235093
274,2015-07-02,2015-08-06,379000,GLENWOOD,Single Family,ONE STORY,1936,3,1.5,1196,1,316.88963210702343
275,2014-11-03,2014-12-08,435000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1903,2,1,1200,1,362.5
276,2015-04-23,2015-05-28,378000,GLENWOOD,Single Family,ONE STORY,1893,2,1.75,1243,1,304.1029766693483
277,2016-03-22,2016-04-26,340000,GLENWOOD,Single Family,ONE STORY,1893,3,1.5,1264,1,268.9873417721519
278,2016-04-20,2016-05-25,317500,GLENWOOD,Single Family,MANUFACTURED HUD,1995,3,2,1288,1,246.5062111801242
279,2014-11-14,2014-12-19,349000,GLENWOOD,Single Family,ONE STORY,1963,3,1.75,1293,1,269.9149265274555
280,2016-01-22,2016-02-26,330000,GLENWOOD,Single Family,ONE STORY,1980,3,1,1297,1,254.43330763299923
281,2015-09-11,2015-10-16,357000,GLENWOOD,Single Family,TWO STORY WITH BASEMENT,2e3,3,2.5,1332,1,268.01801801801804
282,2015-11-11,2015-12-16,345000,GLENWOOD,Single Family,TWO STORY WITH BASEMENT,2e3,3,2.5,1332,1,259.009009009009
283,2015-04-17,2015-05-22,349000,GLENWOOD,Single Family,TWO STORY WITH BASEMENT,2002,2,2,1332,1,262.012012012012
284,2014-07-25,2014-08-29,335000,GLENWOOD,Single Family,ONE STORY,1978,3,2,1332,1,251.5015015015015
285,2016-04-20,2016-05-25,403000,GLENWOOD,Single Family,ONE STORY,1996,3,2,1344,1,299.8511904761905
286,2014-08-11,2014-09-15,285000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1938,3,1.75,1352,1,210.79881656804733
287,2015-07-24,2015-08-28,395000,GLENWOOD,Single Family,TWO STORY WITH BASEMENT,2006,3,2.5,1372,1,287.9008746355685
288,2014-12-25,2015-01-29,385000,GLENWOOD,Single Family,TWO STORY WITH BASEMENT,2006,3,2.5,1372,1,280.61224489795916
289,2015-02-12,2015-03-19,385000,GLENWOOD,Single Family,TWO STORY WITH BASEMENT,2002,3,2.5,1376,1,279.79651162790697
290,2016-05-25,2016-06-29,405000,GLENWOOD,Single Family,ONE STORY,2007,3,2,1389,1,291.5766738660907
291,2015-04-17,2015-05-22,400000,GLENWOOD,Single Family,ONE STORY,2007,3,2,1389,1,287.97696184305255
292,2014-06-26,2014-07-31,294000,GLENWOOD,Single Family,ONE STORY,1957,2,1.75,1400,1,210
293,2016-05-17,2016-06-21,389000,GLENWOOD,Single Family,ONE STORY,1887,2,2,1430,1,272.02797202797206
294,2016-01-21,2016-02-25,330000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,2002,2,2,1470,1,224.48979591836735
295,2014-09-04,2014-10-09,339000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1973,3,2,1496,1,226.6042780748663
296,2015-09-07,2015-10-12,369000,GLENWOOD,Single Family,TRI LEVEL,1961,3,1.75,1496,1,246.65775401069519
297,2016-01-07,2016-02-11,370000,GLENWOOD,Single Family,MODULAR UBC IRC,2016,3,2,1512,1,244.7089947089947
298,2016-05-06,2016-06-10,540300,GLENWOOD,Single Family,MODULAR UBC IRC,2016,3,2,1512,1,357.3412698412698
299,2015-10-26,2015-11-30,422000,GLENWOOD,Single Family,ONE WITH HALF STORY,1980,3,2,1520,1,277.63157894736844
300,2016-04-26,2016-05-31,405000,GLENWOOD,Single Family,ONE STORY,1990,3,2,1520,1,266.44736842105266
301,2015-03-27,2015-05-01,400000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1968,3,1.75,1536,1,260.4166666666667
302,2015-10-06,2015-11-10,360000,GLENWOOD,Single Family,ONE WITH HALF STORY,1949,3,1.75,1538,1,234.0702210663199
303,2014-12-16,2015-01-20,315000,GLENWOOD,Single Family,TWO STORY,1897,3,1.75,1552,1,202.96391752577318
304,2016-05-11,2016-06-15,375000,GLENWOOD,Single Family,TRI LEVEL,1960,3,1.75,1602,1,234.0823970037453
305,2015-03-25,2015-04-29,390000,GLENWOOD,Single Family,ONE STORY,1950,3,1.5,1603,1,243.29382407985028
306,2014-09-03,2014-10-08,520000,GLENWOOD,Single Family,ONE WITH HALF STORY,1969,2,1.5,1613,1,322.38065716057037
307,2015-08-05,2015-09-09,382000,GLENWOOD,Single Family,TWO STORY,1980,3,1.7,1642,1,232.64311814859926
308,2015-06-22,2015-07-27,391000,GLENWOOD,Single Family,TRI LEVEL,1972,3,1.75,1658,1,235.82629674306392
309,2015-04-29,2015-06-03,410000,GLENWOOD,Single Family,TWO STORY,2001,3,2.5,1660,1,246.9879518072289
310,2015-07-28,2015-09-01,310000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1940,3,1.75,1664,1,186.29807692307693
311,2015-05-18,2015-06-22,445000,GLENWOOD,Single Family,ONE WITH HALF STORY,1898,3,2,1708,1,260.53864168618264
312,2014-10-20,2014-11-24,334000,GLENWOOD,Single Family,TWO STORY WITH BASEMENT,2007,2,2.5,1710,1,195.3216374269006
313,2015-06-19,2015-07-24,380500,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1898,2,1.75,1724,1,220.707656612529
314,2015-08-10,2015-09-14,385000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1981,3,2,1724,1,223.31786542923433
315,2015-11-30,2016-01-04,405000,GLENWOOD,Single Family,TRI LEVEL,1972,4,2,1728,1,234.375
316,2015-08-06,2015-09-10,550000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1937,2,2,1743,1,315.5479059093517
317,2015-10-09,2015-11-13,395000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1968,3,1.5,1754,1,225.19954389965793
318,2016-04-15,2016-05-20,289000,GLENWOOD,Single Family,ONE STORY,1950,3,1,1760,1,164.20454545454547
319,2016-03-14,2016-04-18,435000,GLENWOOD,Single Family,BI LEVEL,1982,5,2.75,1768,1,246.04072398190044
320,2014-10-13,2014-11-17,315000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,2e3,3,2,1770,1,177.96610169491527
321,2016-05-26,2016-06-30,310000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1970,2,1.75,1776,1,174.54954954954954
322,2015-06-12,2015-07-17,330000,GLENWOOD,Single Family,TRI LEVEL,1979,3,2,1779,1,185.4974704890388
323,2015-12-11,2016-01-15,581000,GLENWOOD,Single Family,TWO STORY,2015,3,2.5,1782,1,326.0381593714927
324,2015-05-08,2015-06-12,450000,GLENWOOD,Single Family,TWO STORY WITH BASEMENT,1903,4,1.5,1800,1,250
325,2016-05-25,2016-06-29,535100,GLENWOOD,Single Family,ONE STORY,2016,3,2.5,1810,1,295.6353591160221
326,2015-02-20,2015-03-27,529000,GLENWOOD,Single Family,ONE STORY,2014,3,2.5,1812,1,291.94260485651216
327,2016-01-29,2016-03-04,365000,GLENWOOD,Single Family,ONE STORY WITH BASEMENT,1973,3,2,1832,1,199.235807860262
